"","Open","High","Low","Close","Volume","Wiki","Sentiment","Sentiment High","Sentiment Low","News Volume","News Buzz","priceSMA","priceWMA","priceMomentum","priceRSI","priceMACD","priceK","priceD","priceAD","wikiSMA","wikiWMA","wikiMomentum","wikiRSI","wikiMACD","sentimentSMA","sentimentWMA","sentimentMomentum","sentimentRSI","sentimentMACD","sentimentK","sentimentD","sentimentAD","newsSMA","newsWMA","newsMomentum","newsRSI","newsMACD","Target"
"51",58.1219919491416,58.9581282996223,58.0317440615282,58.882478,160990200,13143,1,5,-4,48,9,57.2017123,57.4854434,20.5996995077463,47.7019961270895,-2.29837360994628,0.737440592913979,0.456684526831719,-1027954610.28412,14567.6,14345.7818181818,-0.666666666666667,44.1732356186507,-3.65100314260255,-0.4,-0.236363636363636,42.8571428571429,56.8185902360059,-35.4431230463597,0.6,0.533333333333333,-224.392857142857,57,53.9090909090909,-16.6666666666667,47.9027165401397,-3.04203797470494,"6"
"52",58.5891655997632,60.7140071837575,58.5559867056956,60.48308,151549300,13404,2,5,-2,40,5,57.6751243,58.0820557090909,54.3170645571895,54.1108214774227,-1.76941113781014,0.95475919908197,0.688651253748801,-908839528.036167,14418.3,14134.2181818182,-17.014245014245,45.0385359933708,-4.00502968605494,-0.1,0.2,42.8571428571429,60.3589631338672,-111.589903560614,0.7,0.633333333333333,-218.678571428571,54.5,50.8181818181818,-24.2718446601942,46.0668910616039,-5.09390672758038,"3"
"53",60.9847616833706,61.1798588940213,59.5248385879195,60.319829,131693800,14205,1,4,-4,37,6,57.9850249,58.5629111090909,41.8383059933563,53.3921540778602,-1.35792562308898,0.845603070781167,0.845934287592372,-914014870.293438,14258.2,14095.4363636364,-18.4723664474443,47.7168580909369,-3.79966602264723,-0.1,0.4,0,55.4619423309485,-185.830771148614,0.6,0.633333333333333,-209.428571428571,52,47.6363636363636,-24.2718446601942,45.3647796894704,-7.19721875583372,"3"
"54",60.7086982638774,60.7365753991661,59.6695048344179,59.999976,77165200,14945,-1,4,-5,37,6,58.3356706,58.9292658545455,50.0947404377734,51.9367035095166,-1.06397245424938,0.788181437713828,0.862847902525655,-943384030.502214,14252.5,14220.3090909091,-0.662559572242241,50.1344819568267,-3.18668978494385,-0.1,0.236363636363636,0,47.2118974303242,-100.816425803779,0.4,0.566666666666667,-213.539682539683,48.4,44.9090909090909,-39.1304347826087,45.3647796894704,-8.87196717342529,"4"
"55",59.7531220214859,60.7830230722094,59.7371952445331,60.086244,95813900,13497,-1,4,-4,24,5,58.6296448,59.2475519272727,45.6982939049916,52.3142691325529,-0.810118621557043,0.803668706682552,0.812484405059182,-975241471.004021,14106.8,14082.9454545455,-14.5656303109067,45.6830132592152,-3.4704238505324,-0.1,0.0727272727272727,0,47.2118974303242,-53.515718828693,0.4,0.466666666666667,-219.539682539683,43.6,40.4727272727273,-46.1538461538462,42.1372188619542,-12.3959506510164,"6"
"56",60.3317794921714,61.3298271212166,60.136682148368,61.304615,98776300,12365,-1,3,-5,37,5,59.0303261,59.7339101454546,53.4241234708183,57.4036587107249,-0.438255315929126,0.995405921908906,0.862418688768428,-880639617.706801,14025.6,13766.2545454545,-8.67706774951913,42.5055878289277,-4.29835098717081,-0.1,-0.0909090909090909,0,47.2118974303242,-25.0387343709152,0.4,0.4,-219.539682539683,42.4,39.2727272727273,-12.7659574468085,46.2551331641854,-12.9569255461019,"4"
"57",61.6735741460731,62.3716786926361,61.2873630429513,61.526257,125283900,13639,1,4,-4,47,5,59.371549,60.1877157636364,49.4137578537914,58.2760668017127,-0.113428755972511,0.869708014176703,0.889594214256054,-950718990.069136,13914,13695.9636363636,-12.3260437375746,46.9755560178674,-4.18981468491734,0.1,0.109090909090909,25,55.482642979714,-69.0187244292688,0.6,0.466666666666667,-207.789682539683,42.5,40.1090909090909,0.99009900990099,49.2472523603557,-11.5050335391302,"3"
"58",61.7731176268566,61.8261997162914,61.1214607753921,61.20242,73573500,13379,1,4,-3,48,8,59.8056757,60.5206014,72.6403503121033,56.4566930978967,0.0981253759244183,0.819799943233439,0.894971293106349,-1007388490.11678,13777.8,13598.6909090909,-14.6451612903226,46.1863667020129,-4.20786063988775,0.3,0.272727272727273,25,55.482642979714,-145.362094582382,0.6,0.533333333333333,-200.93253968254,43.3,41.1090909090909,8.33333333333333,49.5497277859719,-10.0575787050796,"2"
"59",60.5812914805269,60.6264136987782,59.8208054329998,59.999976,82809300,12775,1,4,-4,48,8,60.1206198,60.5559287272727,43.936220627434,50.1908526749223,0.10232016239391,0.601204954409023,0.763570970606388,-1053363537.38093,13639.9,13416.3636363636,-14.8009015777611,44.3234596217726,-4.52678913794042,0.5,0.4,25,55.482642979714,-340.068388927195,0.6,0.6,-188.93253968254,43.4,41.9636363636364,1.12359550561798,49.5497277859719,-8.80655518984608,"1"
"60",59.7000324585596,59.9654710414045,58.6117261995305,58.749758,110709900,12399,1,5,-4,40,7,60.2554633,60.3066811272727,17.1390001145197,44.6430236697801,-0.0622248742536247,0.390984362318499,0.603996419986987,-1141496824.19045,13375.1,13190.7454545455,-30.0909090909091,43.156491181785,-4.95521969600278,0.5,0.490909090909091,0,55.482642979714,-2963.80080862926,0.6,0.6,-184.488095238095,40.6,41.3454545454545,-36.8421052631579,46.9534146380406,-9.12370413567483,"1"
"61",58.6488891792108,58.8877867194697,56.7695759485046,56.92486,97433000,14465,-2,2,-5,53,7,60.0597015,59.7011168909091,-23.8402929396555,38.0343796168987,-0.435592919239358,0.0796146381921828,0.357267984973234,-1224644379.89308,13507.3,13388.9090909091,14.7511716134791,50.818679173901,-4.0311817985673,0.2,0.0363636363636364,-33.3333333333333,42.1565308032919,-88.8204840865697,0.3,0.5,-192.059523809524,41.1,43.6,7.2463768115942,51.4090462069858,-7.0021861672751,"4"
"62",56.7509942621083,58.1498613211796,56.5917339261422,57.041652,132379800,14067,-1,4,-5,56,10,59.7155587,59.1523806181818,-51.1540712892938,38.6602151128577,-0.709572902882472,0.0993497630865698,0.189982921199084,-1280573352.02961,13573.6,13490.6727272727,7.28651500164853,49.4362128626799,-3.49292085270647,-0.1,-0.181818181818182,-33.3333333333333,46.7479416084333,-23.7451012048619,0.4,0.433333333333333,-198.281746031746,42.7,46.3090909090909,25,52.402614049153,-4.76902886137808,"4"
"63",57.2513514344396,58.035724002005,57.1106686863741,57.333636,90804000,14923,-1,4,-4,33,8,59.4169394,58.7193037636364,-43.5539569625456,40.2840081738031,-0.878089226056189,0.128357986768062,0.102440796015605,-1327604134.13792,13645.4,13736.0181818182,7.84356565435875,52.4333663016907,-2.53851630617735,-0.3,-0.345454545454545,-25,46.7479416084333,6.30346266427508,0.4,0.366666666666667,-206.531746031746,42.3,44.5454545454545,-4.76190476190476,44.8336347596345,-6.88512508772748,"3"
"64",57.5685493893456,57.7331221015233,56.4391043665039,56.766921,89611900,13693,1,4,-3,46,8,59.0936339,58.2374822363636,-45.5156705408529,38.1718705522317,-1.07833337757398,0.0552570630345281,0.0943216042963864,-1371812836.66358,13520.2,13744.6727272727,-12.9821650767316,48.0280196094712,-2.46779646527894,-0.1,-0.109090909090909,25,55.0279997539515,-47.2579517415075,0.6,0.466666666666667,-199.960317460317,43.2,45.2181818181818,9.27835051546392,49.2918622562349,-6.25205997638278,"2"
"65",56.339564167554,56.3992876895695,55.6998542244088,56.167028,95923800,12323,-1,4,-5,30,7,58.7017123,57.7053720727273,-51.454929725026,36.0190138425836,-1.30656971790604,0.0700218924847361,0.0845456474291085,-1339595545.20248,13402.8,13527,-12.2726322391804,43.6309148773901,-3.17882656746858,-0.1,-0.272727272727273,0,47.1352632023749,-3.54664433588041,0.4,0.466666666666667,-203.293650793651,43.8,42.8181818181818,6,44.5228134252305,-8.54867218405237,"4"
"66",56.386015510151,56.7377256948929,56.0727965956895,56.566515,75207300,12730,-2,3,-5,46,7,58.2279023,57.3171543818182,-69.6993634808347,38.5062454764499,-1.41731742668164,0.129898617644763,0.0850591910546755,-1303118071.01231,13439.3,13404.6727272727,4.12849225200769,45.2350227408752,-3.47423403136953,-0.2,-0.618181818181818,-9.09090909090909,43.7558977007328,35.3923764992764,0.3,0.433333333333333,-214.793650793651,44.7,43.2181818181818,8.7378640776699,49.7577377996166,-7.39924195443333,"4"
"67",56.5864253024135,56.8704451926312,56.1073046180738,56.66871,76653500,12914,-2,2,-5,50,10,57.7421476,57.0336648727273,-72.7345049302515,39.1578462071663,-1.47482757906953,0.145216017028795,0.115045509052764,-1266991071.90588,13366.8,13309.1636363636,-9.35363178944652,45.9834124776012,-3.56329800014148,-0.5,-0.945454545454545,-33.3333333333333,43.7558977007328,48.8460236778093,0.3,0.333333333333333,-221.936507936508,45,44.1818181818182,3.09278350515464,51.0025229360592,-5.69512795094069,"6"
"68",56.8173564028735,58.0065249644461,56.5399710416068,57.8247,93982000,13815,1,5,-3,49,10,57.4043756,57.0486744,-44.9726094370956,46.1135238927008,-1.34387032786687,0.318480467480852,0.19786503405147,-1196313054.85864,13410.4,13390.6545454545,5.1954242135367,49.614386280571,-3.06104660933499,-0.5,-0.672727272727273,0,54.9848358433733,22.2139801130161,0.6,0.4,-221.936507936508,45.1,44.9090909090909,1.03092783505155,50.6645715170086,-4.47977654572097,"3"
"69",57.5632409078679,58.1299550836722,57.2287862898868,57.6442,82091100,12721,1,4,-4,34,8,57.168798,57.0922788363636,-36.3059806382571,45.2437600044875,-1.25086893910895,0.291426398408804,0.251707627639483,-1202720734.27539,13405,13265.3090909091,-0.607971177662689,45.605782791935,-3.28033731269364,-0.5,-0.4,0,54.9848358433733,-13.5415174090373,0.6,0.5,-213.436507936508,43.7,42.8909090909091,-12.5,45.7658771184935,-6.15157837445256,"2"
"70",57.6203094390339,57.6203094390339,56.9487495281471,57.042981,59653300,10759,-1,3,-5,39,8,56.9981203,57.0694030181818,-29.2272700885821,42.3766778237338,-1.24692058781144,0.201313266256853,0.270406710715503,-1245633254.58096,13241,12784.2181818182,-15.6667940389759,39.4498092014538,-4.60909710302675,-0.7,-0.490909090909091,-14.2857142857143,47.6322382577557,7.45456900214261,0.4,0.533333333333333,-213.436507936508,43.6,42.0363636363636,-0.917431192660551,47.5851334139246,-6.53014587943235,"1"
"71",56.6713644070176,56.7894859784973,55.6826021240711,55.722419,79380000,13554,-2,2,-5,56,10,56.8778762,56.8374573272727,-22.5373017674424,36.8525935950705,-1.41323122672257,0.00648103579885424,0.166406900154837,-1319302332.70131,13149.9,12841.1272727273,-8.1361078860409,49.8375888700945,-3.91301512671396,-0.7,-0.727272727272727,0,44.4329202578417,33.5817770254129,0.3,0.433333333333333,-221.436507936508,43.9,44.2909090909091,2.65486725663717,53.3187346567863,-3.66743849555916,"5"
"72",55.9506956963019,56.6196046713015,55.8179764031255,56.570499,76442800,13449,1,5,-4,40,10,56.8307609,56.7815705636364,-7.76631158181049,42.0749059235601,-1.41057281352712,0.179597636866149,0.129130646307285,-1252224908.54742,13088.1,12895.5090909091,-5.66764490095378,49.4940684656676,-3.3866518281683,-0.5,-0.418181818181818,14.2857142857143,54.3409861317507,3.97342536740022,0.6,0.433333333333333,-216.992063492063,42.3,43.5818181818182,-12.6984126984127,47.9971144759606,-4.25740546804335,"1"
"73",55.7781594656307,55.8219562112021,52.8370881677844,53.459546,236264000,13962,-3,-1,-5,89,10,56.4433519,56.1686224,-43.5996738090894,31.7139653432213,-1.82870776476343,0.0873210436716451,0.0911332387788827,-1389948956.27389,12992,13054.4,-9.09951709118455,51.2616485514437,-2.62618383593419,-0.7,-0.872727272727273,-11.1111111111111,43.2640042709882,40.8192164704335,0.2,0.366666666666667,-216.992063492063,47.9,52.0727272727273,36.8421052631579,60.8757721711418,3.6084288586391,"1"
"74",53.7501997745807,53.8563781546277,51.726224067033,52.032805,166574800,13999,-2,3,-5,115,10,55.9699403,55.3667047818182,-48.5768581167747,28.2750902306421,-2.34334558799185,0.0428092230489188,0.103242634528904,-1508575433.76502,13022.6,13237.4909090909,3.266438941076,51.3937773932661,-1.98011180647409,-1,-1.10909090909091,-17.6470588235294,46.2157164619046,46.5750736495701,0.3,0.366666666666667,-245.742063492063,54.8,64.2727272727273,41.8181818181818,65.7260759443708,12.4929171860012,"3"
"75",51.4913095913072,53.0348392666044,51.1104038340197,51.831073,152318600,11837,-3,1,-5,42,8,55.5363448000001,54.6141834545455,-46.3864564690791,27.8158160839716,-2.7568375186653,0.102375668479396,0.0775019783999865,-1546812452.67726,12974,13021.9272727273,-4.78346456692913,43.9039908442812,-2.74850902043872,-1.2,-1.47272727272727,-12.5,43.7637499251512,53.7373437420863,0.2,0.233333333333333,-259.742063492063,56,61.9454545454545,5.40540540540541,47.806002497486,8.9400694961518,"6"
"76",52.111110072783,53.3799122530931,51.9292851084858,52.911413,107480100,14721,-1,3,-5,93,8,55.1708346000001,54.1369231272727,-36.4478289067992,33.9986966410791,-2.89968571948733,0.256570413396361,0.133918434974892,-1508756596.88717,13173.1,13339.5636363636,15.755321674448,53.6149324950845,-1.58804034405923,-1.1,-1.43636363636364,5.88235294117647,49.530945704102,46.4124991842545,0.4,0.3,-259.742063492063,60.7,68.6727272727273,18.2879377431907,56.6902348642357,12.8312720390754,"5"
"77",53.6174801117027,54.2001210595196,52.9299934243061,53.9015,166059600,13901,-2,3,-5,144,10,54.8941136,53.9061350181818,-25.3495629066662,39.1433315976714,-2.83763274150544,0.397617463953763,0.25218784860984,-1420781895.31877,13271.8,13471.9090909091,7.43614857228961,50.9160300122453,-1.15476887011015,-1.1,-1.6,0,46.9389379987755,45.6119386164625,0.3,0.3,-295.742063492063,70.1,83.8181818181818,30.9210526315789,63.3994490270197,20.9249971140829,"3"
